type,name,num_nodes,num_edges,gpn_num
triangle-free,tf_3_3_3_1_1_1_1_4_4_5,10,13,93
triangle-free,tf_3_3_2_2_1_1_1_4_4_5,10,13,97
triangle-free,tf_3_3_3_2_1_1_1_4_4_6,10,14,99
triangle-free,tf_3_2_2_2_2_1_1_4_4_5,10,13,94
triangle-free,tf_3_3_2_2_2_1_1_4_4_6,10,14,102
triangle-free,tf_3_3_3_2_2_1_1_4_4_7,10,15,99
triangle-free,tf_3_3_3_3_1_1_1_4_5_6,10,15,100
triangle-free,tf_3_3_3_2_2_1_1_4_5_6,10,15,109
triangle-free,tf_3_3_3_3_2_1_1_4_5_7,10,16,102
triangle-free,tf_3_3_2_2_1_1_1_4_4_5,10,13,95
triangle-free,tf_3_2_2_1_2_1_1_4_4_4,10,12,88
triangle-free,tf_3_3_2_1_2_1_1_4_4_5,10,13,97
triangle-free,tf_3_2_2_2_2_1_1_4_4_5,10,13,94
triangle-free,tf_3_3_2_2_2_1_1_4_4_6,10,14,101
triangle-free,tf_2_2_2_2_2_2_1_4_4_5,10,13,87
triangle-free,tf_3_2_2_2_2_2_1_4_4_6,10,14,97
triangle-free,tf_3_3_2_2_2_2_1_4_4_7,10,15,100
triangle-free,tf_3_3_3_2_1_1_1_4_5_5,10,14,103
triangle-free,tf_3_3_3_1_2_1_1_4_5_5,10,14,102
triangle-free,tf_3_3_2_2_2_1_1_4_5_5,10,14,104
triangle-free,tf_3_3_3_2_2_1_1_4_5_6,10,15,107
triangle-free,tf_3_3_3_1_2_2_1_4_5_6,10,15,108
triangle-free,tf_3_3_2_2_2_2_1_4_5_6,10,15,106
triangle-free,tf_3_3_3_2_2_2_1_4_5_7,10,16,106
triangle-free,tf_3_3_3_3_2_1_1_4_6_6,10,16,106
triangle-free,tf_3_3_3_3_2_2_1_4_6_7,10,17,109
triangle-free,tf_3_2_2_2_1_1_1_4_4_4,10,12,76
triangle-free,tf_3_2_2_1_2_1_1_4_4_4,10,12,84
triangle-free,tf_2_2_2_2_2_1_1_4_4_4,10,12,75
triangle-free,tf_3_2_2_2_2_1_1_4_4_5,10,13,90
triangle-free,tf_2_2_2_1_2_2_1_4_4_4,10,12,80
triangle-free,tf_3_2_2_1_2_2_1_4_4_5,10,13,93
triangle-free,tf_2_2_2_2_2_2_1_4_4_5,10,13,85
triangle-free,tf_3_2_2_2_2_2_1_4_4_6,10,14,97
triangle-free,tf_2_2_2_2_2_2_2_4_4_6,10,14,88
triangle-free,tf_3_2_2_2_2_2_2_4_4_7,10,15,97
triangle-free,tf_3_3_2_2_2_1_1_4_5_5,10,14,105
triangle-free,tf_3_3_2_1_2_2_1_4_5_5,10,14,104
triangle-free,tf_3_2_2_2_2_2_1_4_5_5,10,14,99
triangle-free,tf_3_3_2_2_2_2_1_4_5_6,10,15,108
triangle-free,tf_3_3_1_1_2_2_2_4_5_5,10,14,103
triangle-free,tf_3_2_2_1_2_2_2_4_5_5,10,14,98
triangle-free,tf_3_3_2_1_2_2_2_4_5_6,10,15,108
triangle-free,tf_2_2_2_2_2_2_2_4_5_5,10,14,89
triangle-free,tf_3_2_2_2_2_2_2_4_5_6,10,15,99
triangle-free,tf_3_3_2_2_2_2_2_4_5_7,10,16,106
triangle-free,tf_3_3_3_2_2_2_1_4_6_6,10,16,112
triangle-free,tf_3_3_3_1_2_2_2_4_6_6,10,16,116
triangle-free,tf_3_3_2_2_2_2_2_4_6_6,10,16,107
triangle-free,tf_3_3_3_2_2_2_2_4_6_7,10,17,112
triangle-free,tf_3_3_3_3_2_2_2_4_7_7,10,18,115
triangle-free,tf_3_3_3_3_2_1_1_5_5_6,10,16,114
triangle-free,tf_3_3_3_3_3_1_1_5_5_7,10,17,103
triangle-free,tf_3_3_3_3_1_1_1_5_5_5,10,15,103
triangle-free,tf_3_3_3_3_2_1_1_5_5_6,10,16,111
triangle-free,tf_3_3_3_2_2_2_1_5_5_6,10,16,113
triangle-free,tf_3_3_3_3_2_2_1_5_5_7,10,17,110
triangle-free,tf_3_3_3_3_3_1_1_5_6_6,10,17,107
triangle-free,tf_3_3_3_3_3_2_1_5_6_7,10,18,111
triangle-free,tf_3_3_3_2_2_1_1_5_5_5,10,15,114
triangle-free,tf_3_3_3_2_1_2_1_5_5_5,10,15,111
triangle-free,tf_3_3_2_2_2_2_1_5_5_5,10,15,109
triangle-free,tf_3_3_3_2_2_2_1_5_5_6,10,16,116
triangle-free,tf_3_2_2_2_2_2_2_5_5_5,10,15,100
triangle-free,tf_3_3_2_2_2_2_2_5_5_6,10,16,108
triangle-free,tf_3_3_3_2_2_2_2_5_5_7,10,17,113
triangle-free,tf_3_3_3_3_2_2_1_5_6_6,10,17,117
triangle-free,tf_3_3_3_3_1_2_2_5_6_6,10,17,121
triangle-free,tf_3_3_3_2_2_2_2_5_6_6,10,17,114
triangle-free,tf_3_3_3_3_2_2_2_5_6_7,10,18,117
triangle-free,tf_3_3_3_3_3_2_2_5_7_7,10,19,118
triangle-free,tf_3_3_3_3_3_2_1_6_6_6,10,18,119
triangle-free,tf_3_3_3_3_3_3_1_6_6_7,10,19,110
triangle-free,tf_3_3_3_3_2_2_2_6_6_6,10,18,118
triangle-free,tf_3_3_3_3_3_2_2_6_6_7,10,19,119
triangle-free,tf_3_3_3_3_3_3_2_6_7_7,10,20,118
triangle-free,tf_3_3_3_3_3_3_3_7_7_7,10,21,115
triangle-free,tf_2_2_2_1_1_1_1_1_1_6,10,9,55
triangle-free,tf_3_2_1_1_1_1_1_1_2_5,10,9,55
triangle-free,tf_2_2_2_1_1_1_1_1_2_5,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_1_2_6,10,10,63
triangle-free,tf_2_2_2_1_1_1_2_1_2_6,10,10,55
triangle-free,tf_3_2_1_1_1_1_1_1_3_4,10,9,55
triangle-free,tf_3_3_1_1_1_1_1_1_3_5,10,10,67
triangle-free,tf_2_2_2_1_1_1_1_1_3_4,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_1_3_5,10,10,69
triangle-free,tf_3_3_2_1_1_1_1_1_3_6,10,11,71
triangle-free,tf_2_2_1_1_1_1_2_1_3_4,10,9,55
triangle-free,tf_2_3_1_1_1_1_2_1_3_5,10,10,55
triangle-free,tf_2_2_2_1_1_1_2_1_3_5,10,10,55
triangle-free,tf_2_3_2_1_1_1_2_1_3_6,10,11,61
triangle-free,tf_2_2_1_1_1_1_2_2_3_5,10,10,65
triangle-free,tf_2_2_2_1_1_1_2_2_3_6,10,11,57
triangle-free,tf_2_2_1_1_1_1_2_1_4_5,10,10,63
triangle-free,tf_2_2_1_1_1_1_2_2_4_6,10,11,71
triangle-free,tf_2_2_2_1_1_1_1_1_2_5,10,9,55
triangle-free,tf_2_2_2_2_1_1_1_1_2_6,10,10,63
triangle-free,tf_2_2_1_1_1_1_1_1_3_5,10,9,55
triangle-free,tf_3_2_1_1_1_1_1_1_3_4,10,9,55
triangle-free,tf_2_2_2_1_1_1_1_1_3_4,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_1_3_5,10,10,67
triangle-free,tf_2_2_2_2_1_1_1_1_3_5,10,10,71
triangle-free,tf_3_2_2_2_1_1_1_1_3_6,10,11,70
triangle-free,tf_2_2_1_1_1_1_2_1_3_4,10,9,55
triangle-free,tf_2_2_2_1_1_1_2_1_3_5,10,10,55
triangle-free,tf_2_2_2_2_1_1_2_1_3_6,10,11,61
triangle-free,tf_2_2_1_1_1_1_1_1_4_4,10,9,55
triangle-free,tf_2_2_1_1_1_1_2_1_4_5,10,10,63
triangle-free,tf_3_3_1_1_1_1_1_1_4_4,10,10,68
triangle-free,tf_3_3_2_1_1_1_1_1_4_5,10,11,75
triangle-free,tf_3_2_2_2_1_1_1_1_4_5,10,11,78
triangle-free,tf_3_3_2_2_1_1_1_1_4_6,10,12,77
triangle-free,tf_2_3_1_1_1_1_2_1_4_4,10,10,55
triangle-free,tf_2_3_2_1_1_1_2_1_4_5,10,11,63
triangle-free,tf_2_2_2_2_1_1_2_1_4_5,10,11,65
triangle-free,tf_2_3_2_2_1_1_2_1_4_6,10,12,66
triangle-free,tf_2_2_1_1_1_1_2_2_4_4,10,10,66
triangle-free,tf_2_2_2_1_1_1_2_2_4_5,10,11,57
triangle-free,tf_2_2_2_2_1_1_2_2_4_6,10,12,61
triangle-free,tf_2_2_1_1_1_1_2_2_5_5,10,11,71
triangle-free,tf_2_2_2_1_1_1_1_1_3_4,10,9,55
triangle-free,tf_2_2_2_2_1_1_1_1_3_5,10,10,68
triangle-free,tf_2_2_2_2_2_1_1_1_3_6,10,11,70
triangle-free,tf_2_2_1_1_1_1_1_1_4_4,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_1_4_4,10,10,69
triangle-free,tf_2_2_2_2_1_1_1_1_4_4,10,10,72
triangle-free,tf_3_2_2_2_1_1_1_1_4_5,10,11,76
triangle-free,tf_2_2_2_2_2_1_1_1_4_5,10,11,82
triangle-free,tf_3_2_2_2_2_1_1_1_4_6,10,12,76
triangle-free,tf_2_2_2_1_1_1_2_1_4_4,10,10,55
triangle-free,tf_2_2_2_2_1_1_2_1_4_5,10,11,64
triangle-free,tf_2_2_2_2_2_1_2_1_4_6,10,12,66
triangle-free,tf_3_3_2_2_1_1_1_1_5_5,10,12,80
triangle-free,tf_3_3_2_2_2_1_1_1_5_6,10,13,82
triangle-free,tf_2_3_2_2_1_1_2_1_5_5,10,12,68
triangle-free,tf_2_3_2_2_2_1_2_1_5_6,10,13,70
triangle-free,tf_2_2_2_2_1_1_2_2_5_5,10,12,62
triangle-free,tf_2_2_2_2_2_1_2_2_5_6,10,13,64
triangle-free,tf_2_2_2_2_1_1_1_1_4_4,10,10,71
triangle-free,tf_2_2_2_2_2_1_1_1_4_5,10,11,78
triangle-free,tf_2_2_2_2_2_2_1_1_4_6,10,12,76
triangle-free,tf_3_2_2_2_2_1_1_1_5_5,10,12,82
triangle-free,tf_2_2_2_2_2_2_1_1_5_5,10,12,88
triangle-free,tf_3_2_2_2_2_2_1_1_5_6,10,13,81
triangle-free,tf_2_2_2_2_2_1_2_1_5_5,10,12,70
triangle-free,tf_2_2_2_2_2_2_2_1_5_6,10,13,70
triangle-free,tf_3_3_2_2_2_2_1_1_6_6,10,14,86
triangle-free,tf_2_3_2_2_2_2_2_1_6_6,10,14,73
triangle-free,tf_2_2_2_2_2_2_2_2_6_6,10,14,66
triangle-free,tf_3_2_1_1_1_1_1_2_2_4,10,9,55
triangle-free,tf_2_3_1_1_1_1_1_2_2_4,10,9,55
triangle-free,tf_3_3_1_1_1_1_1_2_2_5,10,10,65
triangle-free,tf_2_2_2_1_1_1_1_2_2_4,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_2_2_5,10,10,62
triangle-free,tf_2_3_2_1_1_1_1_2_2_5,10,10,63
triangle-free,tf_3_3_2_1_1_1_1_2_2_6,10,11,72
triangle-free,tf_2_3_1_1_1_1_2_2_2_5,10,10,55
triangle-free,tf_2_2_2_1_1_1_2_2_2_5,10,10,55
triangle-free,tf_2_3_2_1_1_1_2_2_2_6,10,11,62
triangle-free,tf_3_2_1_1_1_1_1_2_3_5,10,10,55
triangle-free,tf_3_3_1_1_1_1_1_2_3_4,10,10,67
triangle-free,tf_4_3_1_1_1_1_1_2_3_5,10,11,73
triangle-free,tf_3_2_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_4_2_2_1_1_1_1_2_3_5,10,11,74
triangle-free,tf_3_3_2_1_1_1_1_2_3_5,10,11,81
triangle-free,tf_4_3_2_1_1_1_1_2_3_6,10,12,78
triangle-free,tf_3_3_1_1_1_1_2_2_3_5,10,11,58
triangle-free,tf_3_2_2_1_1_1_2_2_3_5,10,11,59
triangle-free,tf_3_3_2_1_1_1_2_2_3_6,10,12,64
triangle-free,tf_3_1_2_1_1_1_1_2_2_4,10,9,55
triangle-free,tf_2_2_2_1_1_1_1_2_2_4,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_2_2_5,10,10,63
triangle-free,tf_3_1_2_2_1_1_1_2_2_5,10,10,63
triangle-free,tf_2_2_2_2_1_1_1_2_2_5,10,10,63
triangle-free,tf_3_2_2_2_1_1_1_2_2_6,10,11,72
triangle-free,tf_2_2_2_1_1_1_2_2_2_5,10,10,55
triangle-free,tf_2_2_2_2_1_1_2_2_2_6,10,11,63
triangle-free,tf_3_1_1_1_1_1_1_2_3_4,10,9,55
triangle-free,tf_2_2_1_1_1_1_1_2_3_4,10,9,55
triangle-free,tf_3_2_1_1_1_1_1_2_3_5,10,10,63
triangle-free,tf_2_2_1_1_1_1_2_2_3_5,10,10,55
triangle-free,tf_3_3_1_1_1_1_1_2_3_4,10,10,66
triangle-free,tf_3_2_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_2_3_2_1_1_1_1_2_3_4,10,10,65
triangle-free,tf_3_3_2_1_1_1_1_2_3_5,10,11,77
triangle-free,tf_2_2_2_2_1_1_1_2_3_4,10,10,71
triangle-free,tf_3_2_2_2_1_1_1_2_3_5,10,11,71
triangle-free,tf_2_3_2_2_1_1_1_2_3_5,10,11,70
triangle-free,tf_3_3_2_2_1_1_1_2_3_6,10,12,79
triangle-free,tf_2_2_1_1_1_1_2_2_3_3,10,9,55
triangle-free,tf_2_3_1_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_2_2_2_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_2_3_2_1_1_1_2_2_3_5,10,11,65
triangle-free,tf_2_2_2_2_1_1_2_2_3_5,10,11,63
triangle-free,tf_2_3_2_2_1_1_2_2_3_6,10,12,68
triangle-free,tf_2_2_2_1_1_1_1_3_3_4,10,10,55
triangle-free,tf_2_2_2_2_1_1_1_3_3_5,10,11,59
triangle-free,tf_2_2_1_1_1_1_2_3_3_4,10,10,63
triangle-free,tf_2_2_2_1_1_1_2_3_3_5,10,11,61
triangle-free,tf_2_2_2_2_1_1_2_3_3_6,10,12,67
triangle-free,tf_2_2_1_1_1_1_2_2_4_4,10,10,62
triangle-free,tf_2_2_1_1_1_1_2_3_4_5,10,11,73
triangle-free,tf_4_3_2_1_1_1_1_2_4_5,10,12,82
triangle-free,tf_4_2_2_2_1_1_1_2_4_5,10,12,82
triangle-free,tf_3_3_2_2_1_1_1_2_4_5,10,12,89
triangle-free,tf_4_3_2_2_1_1_1_2_4_6,10,13,85
triangle-free,tf_3_3_1_1_1_1_2_2_4_4,10,11,59
triangle-free,tf_3_3_2_1_1_1_2_2_4_5,10,12,67
triangle-free,tf_3_2_2_2_1_1_2_2_4_5,10,12,67
triangle-free,tf_3_3_2_2_1_1_2_2_4_6,10,13,70
triangle-free,tf_3_2_2_2_1_1_1_3_4_5,10,12,62
triangle-free,tf_3_2_1_1_1_1_2_3_4_4,10,11,83
triangle-free,tf_3_2_2_1_1_1_2_3_4_5,10,12,64
triangle-free,tf_3_2_2_2_1_1_2_3_4_6,10,13,67
triangle-free,tf_3_2_1_1_1_1_2_3_5_5,10,12,78
triangle-free,tf_2_2_2_1_1_1_1_2_3_3,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_3_1_2_2_1_1_1_2_3_4,10,10,68
triangle-free,tf_2_2_2_2_1_1_1_2_3_4,10,10,68
triangle-free,tf_3_2_2_2_1_1_1_2_3_5,10,11,78
triangle-free,tf_3_1_2_2_2_1_1_2_3_5,10,11,70
triangle-free,tf_2_2_2_2_2_1_1_2_3_5,10,11,70
triangle-free,tf_3_2_2_2_2_1_1_2_3_6,10,12,80
triangle-free,tf_2_2_2_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_2_2_2_2_1_1_2_2_3_5,10,11,68
triangle-free,tf_2_2_2_2_2_1_2_2_3_6,10,12,70
triangle-free,tf_3_2_1_1_1_1_1_2_4_4,10,10,63
triangle-free,tf_2_2_1_1_1_1_2_2_4_4,10,10,55
triangle-free,tf_3_2_2_2_1_1_1_2_4_4,10,11,74
triangle-free,tf_4_2_2_2_1_1_1_2_4_5,10,12,82
triangle-free,tf_4_1_2_2_2_1_1_2_4_5,10,12,76
triangle-free,tf_3_2_2_2_2_1_1_2_4_5,10,12,80
triangle-free,tf_4_2_2_2_2_1_1_2_4_6,10,13,84
triangle-free,tf_3_2_2_1_1_1_2_2_4_4,10,11,59
triangle-free,tf_3_1_2_2_1_1_2_2_4_4,10,11,60
triangle-free,tf_3_2_2_2_1_1_2_2_4_5,10,12,66
triangle-free,tf_3_1_2_2_2_1_2_2_4_5,10,12,62
triangle-free,tf_3_2_2_2_2_1_2_2_4_6,10,13,68
triangle-free,tf_3_1_2_2_1_1_1_3_4_4,10,11,60
triangle-free,tf_3_1_2_2_2_1_1_3_4_5,10,12,62
triangle-free,tf_3_1_2_1_1_1_2_3_4_4,10,11,59
triangle-free,tf_3_1_2_2_1_1_2_3_4_5,10,12,64
triangle-free,tf_3_1_2_2_2_1_2_3_4_6,10,13,66
triangle-free,tf_3_3_2_1_1_1_1_2_4_4,10,11,80
triangle-free,tf_2_3_2_2_1_1_1_2_4_4,10,11,72
triangle-free,tf_3_3_2_2_1_1_1_2_4_5,10,12,86
triangle-free,tf_3_2_2_2_2_1_1_2_4_5,10,12,77
triangle-free,tf_2_3_2_2_2_1_1_2_4_5,10,12,76
triangle-free,tf_3_3_2_2_2_1_1_2_4_6,10,13,85
triangle-free,tf_2_3_2_1_1_1_2_2_4_4,10,11,66
triangle-free,tf_2_2_2_2_1_1_2_2_4_4,10,11,64
triangle-free,tf_2_3_2_2_1_1_2_2_4_5,10,12,72
triangle-free,tf_2_2_2_2_2_1_2_2_4_5,10,12,68
triangle-free,tf_2_3_2_2_2_1_2_2_4_6,10,13,73
triangle-free,tf_2_2_2_2_2_1_1_3_4_5,10,12,62
triangle-free,tf_2_2_2_1_1_1_2_3_4_4,10,11,60
triangle-free,tf_2_2_2_2_1_1_2_3_4_5,10,12,68
triangle-free,tf_2_2_2_2_2_1_2_3_4_6,10,13,71
triangle-free,tf_4_3_2_2_1_1_1_2_5_5,10,13,88
triangle-free,tf_4_3_2_2_2_1_1_2_5_6,10,14,91
triangle-free,tf_3_3_2_2_1_1_2_2_5_5,10,13,73
triangle-free,tf_3_3_2_2_2_1_2_2_5_6,10,14,75
triangle-free,tf_3_2_2_2_1_1_2_3_5_5,10,13,68
triangle-free,tf_3_2_2_2_2_1_2_3_5_6,10,14,69
triangle-free,tf_3_2_2_2_1_1_1_2_4_4,10,11,82
triangle-free,tf_3_1_2_2_2_1_1_2_4_4,10,11,78
triangle-free,tf_2_2_2_2_2_1_1_2_4_4,10,11,78
triangle-free,tf_3_2_2_2_2_1_1_2_4_5,10,12,90
triangle-free,tf_3_1_2_2_2_2_1_2_4_5,10,12,76
triangle-free,tf_2_2_2_2_2_2_1_2_4_5,10,12,76
triangle-free,tf_3_2_2_2_2_2_1_2_4_6,10,13,87
triangle-free,tf_2_2_2_2_1_1_2_2_4_4,10,11,71
triangle-free,tf_2_2_2_2_2_1_2_2_4_5,10,12,78
triangle-free,tf_2_2_2_2_2_2_2_2_4_6,10,13,76
triangle-free,tf_4_2_2_2_2_1_1_2_5_5,10,13,87
triangle-free,tf_4_1_2_2_2_2_1_2_5_5,10,13,81
triangle-free,tf_3_2_2_2_2_2_1_2_5_5,10,13,80
triangle-free,tf_4_2_2_2_2_2_1_2_5_6,10,14,89
triangle-free,tf_3_2_2_2_2_1_2_2_5_5,10,13,71
triangle-free,tf_3_1_2_2_2_2_2_2_5_5,10,13,64
triangle-free,tf_3_2_2_2_2_2_2_2_5_6,10,14,72
triangle-free,tf_3_1_2_2_2_2_1_3_5_5,10,13,64
triangle-free,tf_3_1_2_2_2_1_2_3_5_5,10,13,65
triangle-free,tf_3_1_2_2_2_2_2_3_5_6,10,14,67
triangle-free,tf_3_3_2_2_2_1_1_2_5_5,10,13,92
triangle-free,tf_2_3_2_2_2_2_1_2_5_5,10,13,81
triangle-free,tf_3_3_2_2_2_2_1_2_5_6,10,14,90
triangle-free,tf_2_3_2_2_2_1_2_2_5_5,10,13,76
triangle-free,tf_2_2_2_2_2_2_2_2_5_5,10,13,70
triangle-free,tf_2_3_2_2_2_2_2_2_5_6,10,14,77
triangle-free,tf_2_2_2_2_2_1_2_3_5_5,10,13,72
triangle-free,tf_2_2_2_2_2_2_2_3_5_6,10,14,74
triangle-free,tf_4_3_2_2_2_2_1_2_6_6,10,15,96
triangle-free,tf_3_3_2_2_2_2_2_2_6_6,10,15,79
triangle-free,tf_3_2_2_2_2_2_2_3_6_6,10,15,70
triangle-free,tf_3_2_1_1_1_1_2_2_2_5,10,10,55
triangle-free,tf_3_3_1_1_1_1_2_2_2_6,10,11,61
triangle-free,tf_3_2_1_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_2_3_1_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_3_3_1_1_1_1_2_2_3_5,10,11,60
triangle-free,tf_2_2_2_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_3_2_2_1_1_1_2_2_3_5,10,11,60
triangle-free,tf_2_3_2_1_1_1_2_2_3_5,10,11,65
triangle-free,tf_3_3_2_1_1_1_2_2_3_6,10,12,67
triangle-free,tf_2_3_1_1_1_1_3_2_3_5,10,11,64
triangle-free,tf_2_3_2_1_1_1_3_2_3_6,10,12,68
triangle-free,tf_3_2_1_1_1_1_2_2_4_5,10,11,61
triangle-free,tf_3_3_2_1_1_1_2_2_4_5,10,12,68
triangle-free,tf_3_2_2_2_1_1_2_2_4_5,10,12,67
triangle-free,tf_2_3_2_2_1_1_2_2_4_5,10,12,72
triangle-free,tf_3_3_2_2_1_1_2_2_4_6,10,13,72
triangle-free,tf_2_3_1_1_1_1_3_2_4_4,10,11,65
triangle-free,tf_2_3_2_1_1_1_3_2_4_5,10,12,72
triangle-free,tf_2_3_2_2_1_1_3_2_4_6,10,13,74
triangle-free,tf_3_3_2_2_2_1_2_2_5_6,10,14,76
triangle-free,tf_2_3_2_2_1_1_3_2_5_5,10,13,77
triangle-free,tf_2_3_2_2_2_1_3_2_5_6,10,14,79
triangle-free,tf_2_3_2_2_2_2_3_2_6_6,10,15,83
triangle-free,tf_2_3_2_1_1_1_1_2_2_5,10,10,63
triangle-free,tf_2_3_3_1_1_1_1_2_2_6,10,11,70
triangle-free,tf_3_2_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_2_3_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_3_3_2_1_1_1_1_2_3_5,10,11,75
triangle-free,tf_2_3_3_1_1_1_1_2_3_5,10,11,76
triangle-free,tf_3_3_3_1_1_1_1_2_3_6,10,12,80
triangle-free,tf_2_2_2_1_1_1_2_2_3_4,10,10,63
triangle-free,tf_2_3_2_1_1_1_2_2_3_5,10,11,62
triangle-free,tf_2_3_3_1_1_1_2_2_3_6,10,12,68
triangle-free,tf_2_2_2_1_1_1_1_3_3_4,10,10,71
triangle-free,tf_3_2_2_1_1_1_1_3_3_5,10,11,57
triangle-free,tf_2_2_2_1_1_1_2_3_3_5,10,11,69
triangle-free,tf_2_2_2_1_1_1_2_2_4_5,10,11,72
triangle-free,tf_2_2_2_1_1_1_1_3_4_5,10,11,70
triangle-free,tf_2_2_2_1_1_1_2_3_4_6,10,12,78
triangle-free,tf_2_3_1_1_1_1_1_2_2_4,10,9,55
triangle-free,tf_2_2_2_1_1_1_1_2_2_4,10,9,55
triangle-free,tf_2_3_2_1_1_1_1_2_2_5,10,10,63
triangle-free,tf_2_2_2_2_1_1_1_2_2_5,10,10,62
triangle-free,tf_2_3_2_2_1_1_1_2_2_6,10,11,71
triangle-free,tf_2_2_1_1_1_1_1_3_2_4,10,9,55
triangle-free,tf_2_2_1_2_1_1_1_3_2_5,10,10,55
triangle-free,tf_2_2_1_1_1_1_1_3_3_5,10,10,64
triangle-free,tf_3_3_1_1_1_1_1_2_3_4,10,10,67
triangle-free,tf_3_2_2_1_1_1_1_2_3_4,10,10,62
triangle-free,tf_2_3_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_3_3_2_1_1_1_1_2_3_5,10,11,75
triangle-free,tf_3_2_1_2_1_1_1_2_3_4,10,10,69
triangle-free,tf_2_3_1_2_1_1_1_2_3_4,10,10,67
triangle-free,tf_3_3_1_2_1_1_1_2_3_5,10,11,72
triangle-free,tf_2_2_2_2_1_1_1_2_3_4,10,10,62
triangle-free,tf_3_2_2_2_1_1_1_2_3_5,10,11,71
triangle-free,tf_2_3_2_2_1_1_1_2_3_5,10,11,77
triangle-free,tf_3_3_2_2_1_1_1_2_3_6,10,12,79
triangle-free,tf_2_3_1_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_2_2_2_1_1_1_2_2_3_4,10,10,55
triangle-free,tf_2_3_2_1_1_1_2_2_3_5,10,11,62
triangle-free,tf_2_2_1_2_1_1_2_2_3_4,10,10,55
triangle-free,tf_2_3_1_2_1_1_2_2_3_5,10,11,61
triangle-free,tf_2_2_2_2_1_1_2_2_3_5,10,11,60
triangle-free,tf_2_3_2_2_1_1_2_2_3_6,10,12,68
triangle-free,tf_2_2_1_1_1_1_1_3_3_3,10,9,55
triangle-free,tf_3_2_1_1_1_1_1_3_3_4,10,10,55
triangle-free,tf_2_2_1_2_1_1_1_3_3_4,10,10,55
triangle-free,tf_3_2_1_2_1_1_1_3_3_5,10,11,60
triangle-free,tf_2_2_1_1_1_1_2_3_3_4,10,10,64
triangle-free,tf_2_2_1_2_1_1_2_3_3_5,10,11,58
triangle-free,tf_2_2_2_1_1_1_2_2_4_5,10,11,62
triangle-free,tf_2_2_1_1_1_1_2_3_4_5,10,11,73
triangle-free,tf_2_3_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_2_3_3_1_1_1_1_2_3_5,10,11,74
triangle-free,tf_2_2_2_2_1_1_1_2_3_4,10,10,63
triangle-free,tf_2_3_2_2_1_1_1_2_3_5,10,11,75
triangle-free,tf_2_3_3_2_1_1_1_2_3_6,10,12,78
triangle-free,tf_2_2_2_1_1_1_1_3_3_4,10,10,68
triangle-free,tf_2_2_2_2_1_1_1_3_3_5,10,11,57
triangle-free,tf_2_2_2_1_1_1_1_3_4_5,10,11,70
triangle-free,tf_3_3_3_1_1_1_1_2_4_5,10,12,84
triangle-free,tf_3_3_2_2_1_1_1_2_4_5,10,12,83
triangle-free,tf_2_3_3_2_1_1_1_2_4_5,10,12,86
triangle-free,tf_3_3_3_2_1_1_1_2_4_6,10,13,87
triangle-free,tf_2_3_3_1_1_1_2_2_4_5,10,12,70
triangle-free,tf_2_3_2_2_1_1_2_2_4_5,10,12,70
triangle-free,tf_2_3_3_2_1_1_2_2_4_6,10,13,74
triangle-free,tf_3_2_2_2_1_1_1_3_4_5,10,12,62
triangle-free,tf_2_2_2_2_1_1_2_3_4_5,10,12,61
triangle-free,tf_2_2_1_2_1_1_1_2_2_4,10,9,55
triangle-free,tf_2_2_2_2_1_1_1_2_2_5,10,10,63
triangle-free,tf_2_2_2_2_2_1_1_2_2_6,10,11,72
triangle-free,tf_2_1_1_2_1_1_1_3_2_4,10,9,55
triangle-free,tf_2_1_1_2_2_1_1_3_2_5,10,10,63
triangle-free,tf_2_1_1_1_1_1_1_3_3_4,10,9,55
triangle-free,tf_3_2_2_1_1_1_1_2_3_4,10,10,63
triangle-free,tf_3_2_1_2_1_1_1_2_3_4,10,10,67
triangle-free,tf_2_2_2_2_1_1_1_2_3_4,10,10,63
triangle-free,tf_3_2_2_2_1_1_1_2_3_5,10,11,77
triangle-free,tf_2_2_1_2_2_1_1_2_3_4,10,10,71
triangle-free,tf_3_2_1_2_2_1_1_2_3_5,10,11,70
triangle-free,tf_2_2_2_2_2_1_1_2_3_5,10,11,82
triangle-free,tf_3_2_2_2_2_1_1_2_3_6,10,12,80
